date,drug_name,units_sold
2025-07-18,Prednisone 20 mg tablet,4
2025-07-18,Ibuprofen 200 mg tablet,10
2025-07-18,Acetaminophen 500 mg tablet,10
2025-07-18,Naproxen 500 mg tablet,4
2025-07-18,Gabapentin 300 mg capsule,3
2025-07-18,Sertraline 50 mg tablet,3
2025-07-18,Hydrochlorothiazide 25 mg tablet,6
2025-07-18,Insulin glargine 100 units/mL pen,3
2025-07-18,Semaglutide 0.25/0.5 mg pen,1
2025-07-18,Naloxone 4 mg nasal spray,0
2025-07-19,Lisinopril 10 mg tablet,2
2025-07-19,Amlodipine 5 mg tablet,0
2025-07-19,Losartan 50 mg tablet,0
2025-07-19,Metformin 500 mg tablet,0
2025-07-19,Glipizide 5 mg tablet,1
2025-07-19,Atorvastatin 20 mg tablet,0
2025-07-19,Simvastatin 40 mg tablet,0
2025-07-19,Levothyroxine 50 mcg tablet,0
2025-07-19,Omeprazole 20 mg capsule,0
2025-07-19,Famotidine 20 mg tablet,1
2025-07-19,Albuterol HFA inhaler,0
2025-07-19,Fluticasone nasal spray,0
2025-07-19,Cetirizine 10 mg tablet,0
2025-07-19,Amoxicillin 500 mg capsule,1
2025-07-19,Amoxicillin-clavulanate 875/125 mg tablet,0
2025-07-19,Azithromycin 250 mg tablet,0
2025-07-19,Doxycycline 100 mg capsule,0
2025-07-19,Cephalexin 500 mg capsule,0
2025-07-19,Oseltamivir 75 mg capsule,0
2025-07-19,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-07-19,Prednisone 20 mg tablet,0
2025-07-19,Ibuprofen 200 mg tablet,0
2025-07-19,Acetaminophen 500 mg tablet,0
2025-07-19,Naproxen 500 mg tablet,0
2025-07-19,Gabapentin 300 mg capsule,0
2025-07-19,Sertraline 50 mg tablet,0
2025-07-19,Hydrochlorothiazide 25 mg tablet,0
2025-07-19,Insulin glargine 100 units/mL pen,1
2025-07-19,Semaglutide 0.25/0.5 mg pen,0
2025-07-19,Naloxone 4 mg nasal spray,0
2025-07-20,Lisinopril 10 mg tablet,0
2025-07-20,Amlodipine 5 mg tablet,1
2025-07-20,Losartan 50 mg tablet,0
2025-07-20,Metformin 500 mg tablet,0
2025-07-20,Glipizide 5 mg tablet,1
2025-07-20,Atorvastatin 20 mg tablet,0
2025-07-20,Simvastatin 40 mg tablet,0
2025-07-20,Levothyroxine 50 mcg tablet,0
2025-07-20,Omeprazole 20 mg capsule,1
2025-07-20,Famotidine 20 mg tablet,0
2025-07-20,Albuterol HFA inhaler,0
2025-07-20,Fluticasone nasal spray,0
2025-07-20,Cetirizine 10 mg tablet,1
2025-07-20,Amoxicillin 500 mg capsule,2
2025-07-20,Amoxicillin-clavulanate 875/125 mg tablet,1
2025-07-20,Azithromycin 250 mg tablet,0
2025-07-20,Doxycycline 100 mg capsule,0
2025-07-20,Cephalexin 500 mg capsule,0
2025-07-20,Oseltamivir 75 mg capsule,0
2025-07-20,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-07-20,Prednisone 20 mg tablet,0
2025-07-20,Ibuprofen 200 mg tablet,1
2025-07-20,Acetaminophen 500 mg tablet,1
2025-07-20,Naproxen 500 mg tablet,0
2025-07-20,Gabapentin 300 mg capsule,0
2025-07-20,Sertraline 50 mg tablet,0
2025-07-20,Hydrochlorothiazide 25 mg tablet,0
2025-07-20,Insulin glargine 100 units/mL pen,0
2025-07-20,Semaglutide 0.25/0.5 mg pen,0
2025-07-20,Naloxone 4 mg nasal spray,0
2025-07-21,Lisinopril 10 mg tablet,8
2025-07-21,Amlodipine 5 mg tablet,14
2025-07-21,Losartan 50 mg tablet,7
2025-07-21,Metformin 500 mg tablet,17
2025-07-21,Glipizide 5 mg tablet,1
2025-07-21,Atorvastatin 20 mg tablet,9
2025-07-21,Simvastatin 40 mg tablet,2
2025-07-21,Levothyroxine 50 mcg tablet,5
2025-07-21,Omeprazole 20 mg capsule,6
2025-07-21,Famotidine 20 mg tablet,7
2025-07-21,Albuterol HFA inhaler,3
2025-07-21,Fluticasone nasal spray,3
2025-07-21,Cetirizine 10 mg tablet,1
2025-07-21,Amoxicillin 500 mg capsule,6
2025-07-21,Amoxicillin-clavulanate 875/125 mg tablet,3
2025-07-21,Azithromycin 250 mg tablet,0
2025-07-21,Doxycycline 100 mg capsule,3
2025-07-21,Cephalexin 500 mg capsule,3
2025-07-21,Oseltamivir 75 mg capsule,1
2025-07-21,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-07-21,Prednisone 20 mg tablet,1
2025-07-21,Ibuprofen 200 mg tablet,13
2025-07-21,Acetaminophen 500 mg tablet,9
2025-07-21,Naproxen 500 mg tablet,3
2025-07-21,Gabapentin 300 mg capsule,8
2025-07-21,Sertraline 50 mg tablet,3
2025-07-21,Hydrochlorothiazide 25 mg tablet,8
2025-07-21,Insulin glargine 100 units/mL pen,1
2025-07-21,Semaglutide 0.25/0.5 mg pen,0
2025-07-21,Naloxone 4 mg nasal spray,0
2025-07-22,Lisinopril 10 mg tablet,11
2025-07-22,Amlodipine 5 mg tablet,5
2025-07-22,Losartan 50 mg tablet,7
2025-07-22,Metformin 500 mg tablet,10
2025-07-22,Glipizide 5 mg tablet,4
2025-07-22,Atorvastatin 20 mg tablet,6
2025-07-22,Simvastatin 40 mg tablet,3
2025-07-22,Levothyroxine 50 mcg tablet,8
2025-07-22,Omeprazole 20 mg capsule,2
2025-07-22,Famotidine 20 mg tablet,1
2025-07-22,Albuterol HFA inhaler,6
2025-07-22,Fluticasone nasal spray,2
2025-07-22,Cetirizine 10 mg tablet,6
2025-07-22,Amoxicillin 500 mg capsule,8
2025-07-22,Amoxicillin-clavulanate 875/125 mg tablet,4
2025-07-22,Azithromycin 250 mg tablet,3
2025-07-22,Doxycycline 100 mg capsule,6
2025-07-22,Cephalexin 500 mg capsule,4
2025-07-22,Oseltamivir 75 mg capsule,1
2025-07-22,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-07-22,Prednisone 20 mg tablet,2
2025-07-22,Ibuprofen 200 mg tablet,11
2025-07-22,Acetaminophen 500 mg tablet,6
2025-07-22,Naproxen 500 mg tablet,2
2025-07-22,Gabapentin 300 mg capsule,6
2025-07-22,Sertraline 50 mg tablet,6
2025-07-22,Hydrochlorothiazide 25 mg tablet,6
2025-07-22,Insulin glargine 100 units/mL pen,0
2025-07-22,Semaglutide 0.25/0.5 mg pen,0
2025-07-22,Naloxone 4 mg nasal spray,0
2025-07-23,Lisinopril 10 mg tablet,13
2025-07-23,Amlodipine 5 mg tablet,11
2025-07-23,Losartan 50 mg tablet,3
2025-07-23,Metformin 500 mg tablet,15
2025-07-23,Glipizide 5 mg tablet,3
2025-07-23,Atorvastatin 20 mg tablet,10
2025-07-23,Simvastatin 40 mg tablet,2
2025-07-23,Levothyroxine 50 mcg tablet,6
2025-07-23,Omeprazole 20 mg capsule,2
2025-07-23,Famotidine 20 mg tablet,1
2025-07-23,Albuterol HFA inhaler,7
2025-07-23,Fluticasone nasal spray,1
2025-07-23,Cetirizine 10 mg tablet,7
2025-07-23,Amoxicillin 500 mg capsule,5
2025-07-23,Amoxicillin-clavulanate 875/125 mg tablet,2
2025-07-23,Azithromycin 250 mg tablet,5
2025-07-23,Doxycycline 100 mg capsule,2
2025-07-23,Cephalexin 500 mg capsule,1
2025-07-23,Oseltamivir 75 mg capsule,0
2025-07-23,Nirmatrelvir/ritonavir 300/100 mg pack,1
2025-07-23,Prednisone 20 mg tablet,3
2025-07-23,Ibuprofen 200 mg tablet,8
2025-07-23,Acetaminophen 500 mg tablet,6
2025-07-23,Naproxen 500 mg tablet,3
2025-07-23,Gabapentin 300 mg capsule,7
2025-07-23,Sertraline 50 mg tablet,6
2025-07-23,Hydrochlorothiazide 25 mg tablet,7
2025-07-23,Insulin glargine 100 units/mL pen,1
2025-07-23,Semaglutide 0.25/0.5 mg pen,0
2025-07-23,Naloxone 4 mg nasal spray,1
2025-07-24,Lisinopril 10 mg tablet,14
2025-07-24,Amlodipine 5 mg tablet,5
2025-07-24,Losartan 50 mg tablet,19
2025-07-24,Metformin 500 mg tablet,8
2025-07-24,Glipizide 5 mg tablet,1
2025-07-24,Atorvastatin 20 mg tablet,9
2025-07-24,Simvastatin 40 mg tablet,3
2025-07-24,Levothyroxine 50 mcg tablet,10
2025-07-24,Omeprazole 20 mg capsule,9
2025-07-24,Famotidine 20 mg tablet,3
2025-07-24,Albuterol HFA inhaler,5
2025-07-24,Fluticasone nasal spray,5
2025-07-24,Cetirizine 10 mg tablet,10
2025-07-24,Amoxicillin 500 mg capsule,6
2025-07-24,Amoxicillin-clavulanate 875/125 mg tablet,6
2025-07-24,Azithromycin 250 mg tablet,4
2025-07-24,Doxycycline 100 mg capsule,1
2025-07-24,Cephalexin 500 mg capsule,1
2025-07-24,Oseltamivir 75 mg capsule,2
2025-07-24,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-07-24,Prednisone 20 mg tablet,1
2025-07-24,Ibuprofen 200 mg tablet,8
2025-07-24,Acetaminophen 500 mg tablet,16
2025-07-24,Naproxen 500 mg tablet,3
2025-07-24,Gabapentin 300 mg capsule,4
2025-07-24,Sertraline 50 mg tablet,5
2025-07-24,Hydrochlorothiazide 25 mg tablet,7
2025-07-24,Insulin glargine 100 units/mL pen,4
2025-07-24,Semaglutide 0.25/0.5 mg pen,2
2025-07-24,Naloxone 4 mg nasal spray,0
2025-07-25,Lisinopril 10 mg tablet,9
2025-07-25,Amlodipine 5 mg tablet,5
2025-07-25,Losartan 50 mg tablet,13
2025-07-25,Metformin 500 mg tablet,14
2025-07-25,Glipizide 5 mg tablet,0
2025-07-25,Atorvastatin 20 mg tablet,12
2025-07-25,Simvastatin 40 mg tablet,2
2025-07-25,Levothyroxine 50 mcg tablet,6
2025-07-25,Omeprazole 20 mg capsule,4
2025-07-25,Famotidine 20 mg tablet,2
2025-07-25,Albuterol HFA inhaler,5
2025-07-25,Fluticasone nasal spray,4
2025-07-25,Cetirizine 10 mg tablet,7
2025-07-25,Amoxicillin 500 mg capsule,4
2025-07-25,Amoxicillin-clavulanate 875/125 mg tablet,3
2025-07-25,Azithromycin 250 mg tablet,3
2025-07-25,Doxycycline 100 mg capsule,2
2025-07-25,Cephalexin 500 mg capsule,1
2025-07-25,Oseltamivir 75 mg capsule,0
2025-07-25,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-07-25,Prednisone 20 mg tablet,4
2025-07-25,Ibuprofen 200 mg tablet,7
2025-07-25,Acetaminophen 500 mg tablet,8
2025-07-25,Naproxen 500 mg tablet,6
2025-07-25,Gabapentin 300 mg capsule,7
2025-07-25,Sertraline 50 mg tablet,4
2025-07-25,Hydrochlorothiazide 25 mg tablet,3
2025-07-25,Insulin glargine 100 units/mL pen,0
2025-07-25,Semaglutide 0.25/0.5 mg pen,1
2025-07-25,Naloxone 4 mg nasal spray,0
2025-07-26,Lisinopril 10 mg tablet,0
2025-07-26,Amlodipine 5 mg tablet,0
2025-07-26,Losartan 50 mg tablet,0
2025-07-26,Metformin 500 mg tablet,1
2025-07-26,Glipizide 5 mg tablet,0
2025-07-26,Atorvastatin 20 mg tablet,0
2025-07-26,Simvastatin 40 mg tablet,0
2025-07-26,Levothyroxine 50 mcg tablet,0
2025-07-26,Omeprazole 20 mg capsule,0
2025-07-26,Famotidine 20 mg tablet,0
2025-07-26,Albuterol HFA inhaler,1
2025-07-26,Fluticasone nasal spray,0
2025-07-26,Cetirizine 10 mg tablet,0
2025-07-26,Amoxicillin 500 mg capsule,0
2025-07-26,Amoxicillin-clavulanate 875/125 mg tablet,1
2025-07-26,Azithromycin 250 mg tablet,0
2025-07-26,Doxycycline 100 mg capsule,0
2025-07-26,Cephalexin 500 mg capsule,0
2025-07-26,Oseltamivir 75 mg capsule,0
2025-07-26,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-07-26,Prednisone 20 mg tablet,0
2025-07-26,Ibuprofen 200 mg tablet,0
2025-07-26,Acetaminophen 500 mg tablet,0
2025-07-26,Naproxen 500 mg tablet,0
2025-07-26,Gabapentin 300 mg capsule,1
2025-07-26,Sertraline 50 mg tablet,0
2025-07-26,Hydrochlorothiazide 25 mg tablet,0
2025-07-26,Insulin glargine 100 units/mL pen,0
2025-07-26,Semaglutide 0.25/0.5 mg pen,0
2025-07-26,Naloxone 4 mg nasal spray,0
2025-07-27,Lisinopril 10 mg tablet,3
2025-07-27,Amlodipine 5 mg tablet,0
2025-07-27,Losartan 50 mg tablet,0
2025-07-27,Metformin 500 mg tablet,0
2025-07-27,Glipizide 5 mg tablet,0
2025-07-27,Atorvastatin 20 mg tablet,0
2025-07-27,Simvastatin 40 mg tablet,0
2025-07-27,Levothyroxine 50 mcg tablet,0
2025-07-27,Omeprazole 20 mg capsule,2
2025-07-27,Famotidine 20 mg tablet,0
2025-07-27,Albuterol HFA inhaler,0
2025-07-27,Fluticasone nasal spray,1
2025-07-27,Cetirizine 10 mg tablet,1
2025-07-27,Amoxicillin 500 mg capsule,0
2025-07-27,Amoxicillin-clavulanate 875/125 mg tablet,0
2025-07-27,Azithromycin 250 mg tablet,1
2025-07-27,Doxycycline 100 mg capsule,0
2025-07-27,Cephalexin 500 mg capsule,0
2025-07-27,Oseltamivir 75 mg capsule,0
2025-07-27,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-07-27,Prednisone 20 mg tablet,0
2025-07-27,Ibuprofen 200 mg tablet,0
2025-07-27,Acetaminophen 500 mg tablet,1
2025-07-27,Naproxen 500 mg tablet,0
2025-07-27,Gabapentin 300 mg capsule,2
2025-07-27,Sertraline 50 mg tablet,0
2025-07-27,Hydrochlorothiazide 25 mg tablet,0
2025-07-27,Insulin glargine 100 units/mL pen,0
2025-07-27,Semaglutide 0.25/0.5 mg pen,0
2025-07-27,Naloxone 4 mg nasal spray,0
2025-07-28,Lisinopril 10 mg tablet,14
2025-07-28,Amlodipine 5 mg tablet,11
2025-07-28,Losartan 50 mg tablet,5
2025-07-28,Metformin 500 mg tablet,14
2025-07-28,Glipizide 5 mg tablet,2
2025-07-28,Atorvastatin 20 mg tablet,10
2025-07-28,Simvastatin 40 mg tablet,3
2025-07-28,Levothyroxine 50 mcg tablet,5
2025-07-28,Omeprazole 20 mg capsule,13
2025-07-28,Famotidine 20 mg tablet,8
2025-07-28,Albuterol HFA inhaler,2
2025-07-28,Fluticasone nasal spray,3
2025-07-28,Cetirizine 10 mg tablet,10
2025-07-28,Amoxicillin 500 mg capsule,6
2025-07-28,Amoxicillin-clavulanate 875/125 mg tablet,2
2025-07-28,Azithromycin 250 mg tablet,3
2025-07-28,Doxycycline 100 mg capsule,5
2025-07-28,Cephalexin 500 mg capsule,0
2025-07-28,Oseltamivir 75 mg capsule,1
2025-07-28,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-07-28,Prednisone 20 mg tablet,3
2025-07-28,Ibuprofen 200 mg tablet,10
2025-07-28,Acetaminophen 500 mg tablet,14
2025-07-28,Naproxen 500 mg tablet,0
2025-07-28,Gabapentin 300 mg capsule,7
2025-07-28,Sertraline 50 mg tablet,7
2025-07-28,Hydrochlorothiazide 25 mg tablet,9
2025-07-28,Insulin glargine 100 units/mL pen,4
2025-07-28,Semaglutide 0.25/0.5 mg pen,1
2025-07-28,Naloxone 4 mg nasal spray,0
2025-07-29,Lisinopril 10 mg tablet,10
2025-07-29,Amlodipine 5 mg tablet,4
2025-07-29,Losartan 50 mg tablet,8
2025-07-29,Metformin 500 mg tablet,16
2025-07-29,Glipizide 5 mg tablet,3
2025-07-29,Atorvastatin 20 mg tablet,13
2025-07-29,Simvastatin 40 mg tablet,0
2025-07-29,Levothyroxine 50 mcg tablet,6
2025-07-29,Omeprazole 20 mg capsule,8
2025-07-29,Famotidine 20 mg tablet,1
2025-07-29,Albuterol HFA inhaler,2
2025-07-29,Fluticasone nasal spray,2
2025-07-29,Cetirizine 10 mg tablet,4
2025-07-29,Amoxicillin 500 mg capsule,6
2025-07-29,Amoxicillin-clavulanate 875/125 mg tablet,1
2025-07-29,Azithromycin 250 mg tablet,4
2025-07-29,Doxycycline 100 mg capsule,8
2025-07-29,Cephalexin 500 mg capsule,5
2025-07-29,Oseltamivir 75 mg capsule,1
2025-07-29,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-07-29,Prednisone 20 mg tablet,3
2025-07-29,Ibuprofen 200 mg tablet,12
2025-07-29,Acetaminophen 500 mg tablet,12
2025-07-29,Naproxen 500 mg tablet,6
2025-07-29,Gabapentin 300 mg capsule,7
2025-07-29,Sertraline 50 mg tablet,12
2025-07-29,Hydrochlorothiazide 25 mg tablet,5
2025-07-29,Insulin glargine 100 units/mL pen,1
2025-07-29,Semaglutide 0.25/0.5 mg pen,0
2025-07-29,Naloxone 4 mg nasal spray,0
2025-07-30,Lisinopril 10 mg tablet,8
2025-07-30,Amlodipine 5 mg tablet,12
2025-07-30,Losartan 50 mg tablet,2
2025-07-30,Metformin 500 mg tablet,8
2025-07-30,Glipizide 5 mg tablet,6
2025-07-30,Atorvastatin 20 mg tablet,6
2025-07-30,Simvastatin 40 mg tablet,3
2025-07-30,Levothyroxine 50 mcg tablet,6
2025-07-30,Omeprazole 20 mg capsule,6
2025-07-30,Famotidine 20 mg tablet,4
2025-07-30,Albuterol HFA inhaler,5
2025-07-30,Fluticasone nasal spray,5
2025-07-30,Cetirizine 10 mg tablet,6
2025-07-30,Amoxicillin 500 mg capsule,7
2025-07-30,Amoxicillin-clavulanate 875/125 mg tablet,6
2025-07-30,Azithromycin 250 mg tablet,3
2025-07-30,Doxycycline 100 mg capsule,3
2025-07-30,Cephalexin 500 mg capsule,3
2025-07-30,Oseltamivir 75 mg capsule,0
2025-07-30,Nirmatrelvir/ritonavir 300/100 mg pack,1
2025-07-30,Prednisone 20 mg tablet,0
2025-07-30,Ibuprofen 200 mg tablet,7
2025-07-30,Acetaminophen 500 mg tablet,7
2025-07-30,Naproxen 500 mg tablet,4
2025-07-30,Gabapentin 300 mg capsule,9
2025-07-30,Sertraline 50 mg tablet,3
2025-07-30,Hydrochlorothiazide 25 mg tablet,8
2025-07-30,Insulin glargine 100 units/mL pen,1
2025-07-30,Semaglutide 0.25/0.5 mg pen,0
2025-07-30,Naloxone 4 mg nasal spray,1
2025-07-31,Lisinopril 10 mg tablet,5
2025-07-31,Amlodipine 5 mg tablet,9
2025-07-31,Losartan 50 mg tablet,6
2025-07-31,Metformin 500 mg tablet,12
2025-07-31,Glipizide 5 mg tablet,5
2025-07-31,Atorvastatin 20 mg tablet,11
2025-07-31,Simvastatin 40 mg tablet,6
2025-07-31,Levothyroxine 50 mcg tablet,5
2025-07-31,Omeprazole 20 mg capsule,6
2025-07-31,Famotidine 20 mg tablet,3
2025-07-31,Albuterol HFA inhaler,2
2025-07-31,Fluticasone nasal spray,1
2025-07-31,Cetirizine 10 mg tablet,3
2025-07-31,Amoxicillin 500 mg capsule,5
2025-07-31,Amoxicillin-clavulanate 875/125 mg tablet,3
2025-07-31,Azithromycin 250 mg tablet,0
2025-07-31,Doxycycline 100 mg capsule,3
2025-07-31,Cephalexin 500 mg capsule,2
2025-07-31,Oseltamivir 75 mg capsule,2
2025-07-31,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-07-31,Prednisone 20 mg tablet,2
2025-07-31,Ibuprofen 200 mg tablet,9
2025-07-31,Acetaminophen 500 mg tablet,11
2025-07-31,Naproxen 500 mg tablet,2
2025-07-31,Gabapentin 300 mg capsule,8
2025-07-31,Sertraline 50 mg tablet,5
2025-07-31,Hydrochlorothiazide 25 mg tablet,6
2025-07-31,Insulin glargine 100 units/mL pen,0
2025-07-31,Semaglutide 0.25/0.5 mg pen,0
2025-07-31,Naloxone 4 mg nasal spray,0
2025-08-01,Lisinopril 10 mg tablet,9
2025-08-01,Amlodipine 5 mg tablet,11
2025-08-01,Losartan 50 mg tablet,5
2025-08-01,Metformin 500 mg tablet,12
2025-08-01,Glipizide 5 mg tablet,5
2025-08-01,Atorvastatin 20 mg tablet,8
2025-08-01,Simvastatin 40 mg tablet,3
2025-08-01,Levothyroxine 50 mcg tablet,9
2025-08-01,Omeprazole 20 mg capsule,4
2025-08-01,Famotidine 20 mg tablet,3
2025-08-01,Albuterol HFA inhaler,4
2025-08-01,Fluticasone nasal spray,3
2025-08-01,Cetirizine 10 mg tablet,6
2025-08-01,Amoxicillin 500 mg capsule,10
2025-08-01,Amoxicillin-clavulanate 875/125 mg tablet,6
2025-08-01,Azithromycin 250 mg tablet,3
2025-08-01,Doxycycline 100 mg capsule,5
2025-08-01,Cephalexin 500 mg capsule,2
2025-08-01,Oseltamivir 75 mg capsule,1
2025-08-01,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-08-01,Prednisone 20 mg tablet,5
2025-08-01,Ibuprofen 200 mg tablet,8
2025-08-01,Acetaminophen 500 mg tablet,7
2025-08-01,Naproxen 500 mg tablet,2
2025-08-01,Gabapentin 300 mg capsule,9
2025-08-01,Sertraline 50 mg tablet,3
2025-08-01,Hydrochlorothiazide 25 mg tablet,6
2025-08-01,Insulin glargine 100 units/mL pen,2
2025-08-01,Semaglutide 0.25/0.5 mg pen,1
2025-08-01,Naloxone 4 mg nasal spray,0
2025-08-02,Lisinopril 10 mg tablet,0
2025-08-02,Amlodipine 5 mg tablet,1
2025-08-02,Losartan 50 mg tablet,1
2025-08-02,Metformin 500 mg tablet,1
2025-08-02,Glipizide 5 mg tablet,0
2025-08-02,Atorvastatin 20 mg tablet,1
2025-08-02,Simvastatin 40 mg tablet,0
2025-08-02,Levothyroxine 50 mcg tablet,1
2025-08-02,Omeprazole 20 mg capsule,0
2025-08-02,Famotidine 20 mg tablet,0
2025-08-02,Albuterol HFA inhaler,0
2025-08-02,Fluticasone nasal spray,0
2025-08-02,Cetirizine 10 mg tablet,0
2025-08-02,Amoxicillin 500 mg capsule,1
2025-08-02,Amoxicillin-clavulanate 875/125 mg tablet,1
2025-08-02,Azithromycin 250 mg tablet,0
2025-08-02,Doxycycline 100 mg capsule,0
2025-08-02,Cephalexin 500 mg capsule,1
2025-08-02,Oseltamivir 75 mg capsule,0
2025-08-02,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-08-02,Prednisone 20 mg tablet,0
2025-08-02,Ibuprofen 200 mg tablet,0
2025-08-02,Acetaminophen 500 mg tablet,1
2025-08-02,Naproxen 500 mg tablet,0
2025-08-02,Gabapentin 300 mg capsule,1
2025-08-02,Sertraline 50 mg tablet,0
2025-08-02,Hydrochlorothiazide 25 mg tablet,0
2025-08-02,Insulin glargine 100 units/mL pen,0
2025-08-02,Semaglutide 0.25/0.5 mg pen,0
2025-08-02,Naloxone 4 mg nasal spray,0
2025-08-03,Lisinopril 10 mg tablet,0
2025-08-03,Amlodipine 5 mg tablet,0
2025-08-03,Losartan 50 mg tablet,1
2025-08-03,Metformin 500 mg tablet,0
2025-08-03,Glipizide 5 mg tablet,0
2025-08-03,Atorvastatin 20 mg tablet,0
2025-08-03,Simvastatin 40 mg tablet,0
2025-08-03,Levothyroxine 50 mcg tablet,0
2025-08-03,Omeprazole 20 mg capsule,0
2025-08-03,Famotidine 20 mg tablet,1
2025-08-03,Albuterol HFA inhaler,0
2025-08-03,Fluticasone nasal spray,0
2025-08-03,Cetirizine 10 mg tablet,0
2025-08-03,Amoxicillin 500 mg capsule,0
2025-08-03,Amoxicillin-clavulanate 875/125 mg tablet,0
2025-08-03,Azithromycin 250 mg tablet,1
2025-08-03,Doxycycline 100 mg capsule,0
2025-08-03,Cephalexin 500 mg capsule,1
2025-08-03,Oseltamivir 75 mg capsule,0
2025-08-03,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-08-03,Prednisone 20 mg tablet,0
2025-08-03,Ibuprofen 200 mg tablet,0
2025-08-03,Acetaminophen 500 mg tablet,0
2025-08-03,Naproxen 500 mg tablet,0
2025-08-03,Gabapentin 300 mg capsule,0
2025-08-03,Sertraline 50 mg tablet,0
2025-08-03,Hydrochlorothiazide 25 mg tablet,0
2025-08-03,Insulin glargine 100 units/mL pen,0
2025-08-03,Semaglutide 0.25/0.5 mg pen,0
2025-08-03,Naloxone 4 mg nasal spray,0
2025-08-04,Lisinopril 10 mg tablet,10
2025-08-04,Amlodipine 5 mg tablet,12
2025-08-04,Losartan 50 mg tablet,4
2025-08-04,Metformin 500 mg tablet,16
2025-08-04,Glipizide 5 mg tablet,6
2025-08-04,Atorvastatin 20 mg tablet,9
2025-08-04,Simvastatin 40 mg tablet,2
2025-08-04,Levothyroxine 50 mcg tablet,6
2025-08-04,Omeprazole 20 mg capsule,7
2025-08-04,Famotidine 20 mg tablet,6
2025-08-04,Albuterol HFA inhaler,8
2025-08-04,Fluticasone nasal spray,6
2025-08-04,Cetirizine 10 mg tablet,7
2025-08-04,Amoxicillin 500 mg capsule,6
2025-08-04,Amoxicillin-clavulanate 875/125 mg tablet,6
2025-08-04,Azithromycin 250 mg tablet,7
2025-08-04,Doxycycline 100 mg capsule,3
2025-08-04,Cephalexin 500 mg capsule,4
2025-08-04,Oseltamivir 75 mg capsule,0
2025-08-04,Nirmatrelvir/ritonavir 300/100 mg pack,2
2025-08-04,Prednisone 20 mg tablet,3
2025-08-04,Ibuprofen 200 mg tablet,11
2025-08-04,Acetaminophen 500 mg tablet,7
2025-08-04,Naproxen 500 mg tablet,8
2025-08-04,Gabapentin 300 mg capsule,4
2025-08-04,Sertraline 50 mg tablet,7
2025-08-04,Hydrochlorothiazide 25 mg tablet,7
2025-08-04,Insulin glargine 100 units/mL pen,1
2025-08-04,Semaglutide 0.25/0.5 mg pen,0
2025-08-04,Naloxone 4 mg nasal spray,0
2025-08-05,Lisinopril 10 mg tablet,11
2025-08-05,Amlodipine 5 mg tablet,12
2025-08-05,Losartan 50 mg tablet,5
2025-08-05,Metformin 500 mg tablet,12
2025-08-05,Glipizide 5 mg tablet,2
2025-08-05,Atorvastatin 20 mg tablet,8
2025-08-05,Simvastatin 40 mg tablet,3
2025-08-05,Levothyroxine 50 mcg tablet,7
2025-08-05,Omeprazole 20 mg capsule,8
2025-08-05,Famotidine 20 mg tablet,2
2025-08-05,Albuterol HFA inhaler,11
2025-08-05,Fluticasone nasal spray,3
2025-08-05,Cetirizine 10 mg tablet,8
2025-08-05,Amoxicillin 500 mg capsule,9
2025-08-05,Amoxicillin-clavulanate 875/125 mg tablet,3
2025-08-05,Azithromycin 250 mg tablet,7
2025-08-05,Doxycycline 100 mg capsule,3
2025-08-05,Cephalexin 500 mg capsule,0
2025-08-05,Oseltamivir 75 mg capsule,0
2025-08-05,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-08-05,Prednisone 20 mg tablet,4
2025-08-05,Ibuprofen 200 mg tablet,8
2025-08-05,Acetaminophen 500 mg tablet,11
2025-08-05,Naproxen 500 mg tablet,2
2025-08-05,Gabapentin 300 mg capsule,2
2025-08-05,Sertraline 50 mg tablet,5
2025-08-05,Hydrochlorothiazide 25 mg tablet,6
2025-08-05,Insulin glargine 100 units/mL pen,3
2025-08-05,Semaglutide 0.25/0.5 mg pen,0
2025-08-05,Naloxone 4 mg nasal spray,1
2025-08-06,Lisinopril 10 mg tablet,7
2025-08-06,Amlodipine 5 mg tablet,8
2025-08-06,Losartan 50 mg tablet,5
2025-08-06,Metformin 500 mg tablet,10
2025-08-06,Glipizide 5 mg tablet,1
2025-08-06,Atorvastatin 20 mg tablet,4
2025-08-06,Simvastatin 40 mg tablet,3
2025-08-06,Levothyroxine 50 mcg tablet,7
2025-08-06,Omeprazole 20 mg capsule,4
2025-08-06,Famotidine 20 mg tablet,3
2025-08-06,Albuterol HFA inhaler,9
2025-08-06,Fluticasone nasal spray,3
2025-08-06,Cetirizine 10 mg tablet,6
